"k"	"type"	"f"
"7330"	"saber"	13
"7331"	"saberlo"	1
"7332"	"sabes"	2
"7333"	"sabía"	9
"7334"	"sabíamos"	1
"7335"	"sabían"	1
"7336"	"sabida"	1
"7337"	"sabido"	3
"7338"	"sabiendo"	4
"7339"	"_sabina_"	1
"7340"	"sabio"	4
"7341"	"sabios"	1
"7342"	"sabrá"	3
"7343"	"sabremos"	1
"7344"	"saca"	1
"7345"	"sacaba"	2
"7346"	"sacaban"	1
"7347"	"sacada"	1
"7348"	"sacado"	1
"7349"	"sacados"	2
"7350"	"sacando"	2
"7351"	"sacarle"	1
"7352"	"sacarnos"	1
"7353"	"sacaron"	2
"7354"	"saciedad"	1
"7355"	"sacó"	1
"7356"	"sacos"	2
"7357"	"sacrificando"	1
"7358"	"sacrificio"	1
"7359"	"sacrificios"	1
"7360"	"sacristán"	1
"7361"	"sacude"	2
"7362"	"sacudían"	1
"7363"	"sacudida"	1
"7364"	"sacudiendo"	1
"7365"	"sacudió"	1
"7366"	"sagrada"	1
"7367"	"sainete"	1
"7368"	"sala"	1
"7369"	"salada"	1
"7370"	"salas"	1
"7371"	"saldremos"	1
"7372"	"saldría"	1
"7373"	"sale"	1
"7374"	"_sale"	1
"7375"	"salen"	1
"7376"	"salgan"	1
"7377"	"salí"	8
"7378"	"salía"	10
"7379"	"salían"	3
"7380"	"salida"	9
"7381"	"salido"	9
"7382"	"salidos"	1
"7383"	"saliendo"	2
"7384"	"saliera"	1
"7385"	"salieran"	1
"7386"	"salieron"	1
"7387"	"salimos"	7
"7388"	"salió"	6
"7389"	"salir"	17
"7390"	"salivazos"	1
"7391"	"salpicaba"	1
"7392"	"salpicadas"	1
"7393"	"salpicar"	1
"7394"	"salpicó"	1
"7395"	"salté"	1
"7396"	"salteador"	1
"7397"	"salteadores"	2
"7398"	"salto"	2
"7399"	"salud"	4
"7400"	"saludaba"	1
"7401"	"saludábamos"	1
"7402"	"saludándole"	1
"7403"	"saludo"	3
"7404"	"saludó"	1
"7405"	"saludos"	1
"7406"	"salvación"	5
"7407"	"salvado"	4
"7408"	"salvados"	1
"7409"	"salvajes"	2
"7410"	"salvamos"	2
"7411"	"salvando"	1
"7412"	"salvar"	8
"7413"	"salvarle"	1
"7414"	"salvarme"	2
"7415"	"salvarnos"	3
"7416"	"salvaron"	2
"7417"	"salvarse"	2
"7418"	"salvarte"	1
"7419"	"salvé"	1
"7420"	"salvo"	2
"7421"	"salvos"	1
"7422"	"san"	15
"7423"	"_san"	48
"7424"	"_san_"	1
"7425"	"sana"	1
"7426"	"sangre"	20
"7427"	"sangrienta"	1
"7428"	"sangrientos"	1
"7429"	"sanlúcar"	3
"7430"	"sano"	9
"7431"	"sanos"	3
"7432"	"santa"	11
"7433"	"_santa"	41
"7434"	"santas"	1
"7435"	"santiago"	1
"7436"	"santiamén"	2
"7437"	"_santísima"	11
"7438"	"santo"	4
"7439"	"santos"	5
"7440"	"sañuda"	1
"7441"	"saque"	1
"7442"	"sarcófago"	1
"7443"	"_sardiniya_"	1
"7444"	"sargento"	1
"7445"	"sarta"	1
"7446"	"satisfacción"	6
"7447"	"satisfacer"	2
"7448"	"satisfecho"	1
"7449"	"satisfechos"	1
"7450"	"saya"	1
"7451"	"sazonadas"	1
"7452"	"_scipion_"	1
"7453"	"scipión"	1
"7454"	"se"	685
"7455"	"sé"	32
"7456"	"sea"	13
"7457"	"secamente"	1
"7458"	"seco"	1
"7459"	"secó"	1
"7460"	"secos"	1
"7461"	"secretaría"	1
"7462"	"secretario"	1
"7463"	"secreto"	1
"7464"	"secundase"	1
"7465"	"seda"	1
"7466"	"sedujeron"	1
"7467"	"segados"	1
"7468"	"segovia"	1
"7469"	"seguí"	4
"7470"	"seguía"	3
"7471"	"seguíamos"	1
"7472"	"seguida"	3
"7473"	"seguido"	1
"7474"	"seguimos"	3
"7475"	"seguir"	12
"7476"	"seguirán"	1
"7477"	"seguirlos"	1
"7478"	"según"	30
"7479"	"segunda"	6
"7480"	"segundo"	10
"7481"	"segundos"	3
"7482"	"segura"	3
"7483"	"seguramente"	1
"7484"	"seguridad"	1
"7485"	"seguro"	13
"7486"	"seis"	12
"7487"	"sellos"	1
"7488"	"semblante"	13
"7489"	"semblantes"	3
"7490"	"semejante"	4
"7491"	"semejantes"	2
"7492"	"semejanzas"	1
"7493"	"sempiterna"	1
"7494"	"seña"	1
"7495"	"señal"	5
"7496"	"señalado"	1
"7497"	"señalando"	2
"7498"	"señales"	7
"7499"	"señaló"	1
"7500"	"sencilla"	2
"7501"	"sencillo"	2
"7502"	"senectud"	2
"7503"	"seno"	2
"7504"	"señor"	33
"7505"	"señora"	10
"7506"	"señoras"	1
"7507"	"señores"	20
"7508"	"señoría"	2
"7509"	"señorías"	1
"7510"	"señorita"	9
"7511"	"señorito"	2
"7512"	"_señorito_"	4
"7513"	"señoritos"	1
"7514"	"sensación"	7
"7515"	"sensaciones"	8
"7516"	"sensible"	1
"7517"	"sensibles"	2
"7518"	"sentado"	2
"7519"	"sentara"	1
"7520"	"sentí"	13
"7521"	"sentía"	7
"7522"	"sentían"	1
"7523"	"sentida"	1
"7524"	"sentido"	3
"7525"	"sentidos"	3
"7526"	"sentimiento"	6
"7527"	"sentimientos"	6
"7528"	"sentimos"	1
"7529"	"sentir"	2
"7530"	"sentirme"	1
"7531"	"sentirse"	1
"7532"	"sentó"	1
"7533"	"sepa"	1
"7534"	"separaba"	1
"7535"	"separaban"	1
"7536"	"separación"	1
"7537"	"separaría"	1
"7538"	"separé"	1
"7539"	"sépase"	1
"7540"	"sepulcro"	3
"7541"	"sepultarnos"	1
"7542"	"sepultura"	2
"7543"	"sequedad"	1
"7544"	"ser"	56
"7545"	"será"	9
"7546"	"serán"	2
"7547"	"seré"	1
"7548"	"serena"	2
"7549"	"serené"	1
"7550"	"serenidad"	6
"7551"	"sereno"	2
"7552"	"seres"	5
"7553"	"sería"	14
"7554"	"seríamos"	1
"7555"	"serían"	1
"7556"	"serías"	1
"7557"	"serie"	1
"7558"	"seriedad"	1
"7559"	"serio"	1
"7560"	"serios"	1
"7561"	"sermón"	1
"7562"	"sernos"	1
"7563"	"servía"	5
"7564"	"servían"	4
"7565"	"servibles"	1
"7566"	"servicio"	19
"7567"	"servicios"	4
"7568"	"servido"	2
"7569"	"servidumbre"	1
"7570"	"_serviola"	1
"7571"	"servir"	8
"7572"	"sesenta"	3
"7573"	"seso"	1
"7574"	"setenta"	3
"7575"	"severidad"	3
"7576"	"severo"	1
"7577"	"sexos"	1
"7578"	"sexta"	1
"7579"	"si"	210
"7580"	"sí"	41
"7581"	"sido"	49
"7582"	"siembran"	1
"7583"	"siempre"	49
"7584"	"_siempre"	2
"7585"	"siendo"	7
"7586"	"sienes"	1
"7587"	"siento"	2
"7588"	"siete"	9
"7589"	"siga"	1
"7590"	"sigamos"	1
"7591"	"sigilo"	1
"7592"	"siglo"	4
"7593"	"signatarios"	1
"7594"	"significaba"	2
"7595"	"significaban"	1
"7596"	"significar"	1
"7597"	"significarle"	1
"7598"	"siguiendo"	3
"7599"	"siguiente"	18
"7600"	"siguientes"	1
"7601"	"siguieron"	3
"7602"	"siguió"	4
"7603"	"sílaba"	1
"7604"	"silbido"	1
"7605"	"silencio"	5
"7606"	"silla"	2
"7607"	"simbolizaba"	2
"7608"	"símbolo"	1
"7609"	"símil"	1
"7610"	"simpatías"	1
"7611"	"simpático"	2
"7612"	"simple"	1
"7613"	"simplemente"	2
"7614"	"simples"	1
"7615"	"simpleza"	2
"7616"	"sin"	139
"7617"	"sinfín"	1
"7618"	"singular"	10
"7619"	"singulares"	2
"7620"	"siniestro"	1
"7621"	"sino"	33
"7622"	"sintiendo"	1
"7623"	"sintiéndonos"	1
"7624"	"sintiéndose"	3
"7625"	"sintiera"	1
"7626"	"sintieron"	2
"7627"	"sintió"	2
"7628"	"síntomas"	1
"7629"	"siquiera"	3
"7630"	"sirve"	2
"7631"	"sirven"	4
"7632"	"sirves"	2
"7633"	"sirviendo"	2
"7634"	"sirvieron"	1
"7635"	"sirvió"	2
"7636"	"sirvo"	2
"7637"	"sistema"	4
"7638"	"sistemática"	1
"7639"	"sitio"	7
"7640"	"sitios"	6
"7641"	"situación"	16
"7642"	"situadas"	1
"7643"	"situó"	1
"7644"	"so"	1
"7645"	"soberbia"	1
"7646"	"_soberbio_"	1
"7647"	"soberbios"	1
"7648"	"sobra"	1
"7649"	"sobraba"	1
"7650"	"sobramos"	1
"7651"	"sobras"	1
"7652"	"sobre"	78
"7653"	"sobremanera"	1
"7654"	"sobrenatural"	1
"7655"	"sobreponerse"	1
"7656"	"sobresalir"	1
"7657"	"sociedad"	4
"7658"	"socorrido"	1
"7659"	"socorro"	2
"7660"	"socorros"	1
"7661"	"soez"	1
"7662"	"sofás"	1
"7663"	"sofocado"	1
"7664"	"sol"	8
"7665"	"sola"	3
"7666"	"solano"	1
"7667"	"solas"	1
"7668"	"soldadas_"	1
"7669"	"soldado"	4
"7670"	"soldados"	6
"7671"	"soledad"	1
"7672"	"solemne"	5
"7673"	"solemnes"	3
"7674"	"soles"	1
"7675"	"solía"	1
"7676"	"solicita"	1
"7677"	"solicitaba"	1
"7678"	"solicitadas"	1
"7679"	"solicitó"	1
"7680"	"sólidas"	1
"7681"	"soliloquios"	1
"7682"	"solitario"	1
"7683"	"sollado"	4
"7684"	"sollados"	1
"7685"	"sollao"	1
"7686"	"sollozos"	1
"7687"	"solo"	17
"7688"	"sólo"	39
"7689"	"solos"	5
"7690"	"soltados"	1
"7691"	"soltando"	1
"7692"	"_solución_"	1
"7693"	"sombra"	2
"7694"	"sombrero"	4
"7695"	"sombría"	1
"7696"	"sombríamente"	1
"7697"	"sombrío"	1
"7698"	"somnolencia"	1
"7699"	"somos"	5
"7700"	"son"	24
"7701"	"soñaba"	2
"7702"	"sonada"	1
"7703"	"soñadas"	1
"7704"	"sonado"	1
"7705"	"soñando"	1
"7706"	"sonante"	1
"7707"	"sonar"	1
"7708"	"soñar"	1
"7709"	"sonaron"	1
"7710"	"sones"	1
"7711"	"sonido"	4
"7712"	"sonó"	1
"7713"	"soñó"	1
"7714"	"sonora"	1
"7715"	"sonoro"	1
"7716"	"sonoros"	1
"7717"	"sonreír"	3
"7718"	"sonriendo"	1
"7719"	"sonrió"	1
"7720"	"sonrisa"	2
"7721"	"soplaba"	2
"7722"	"soplado"	1
"7723"	"soplaron"	1
"7724"	"soplo"	1
"7725"	"soportando"	1
"7726"	"sordo"	2
"7727"	"sorna"	1
"7728"	"sorprendente"	1
"7729"	"sorprenderán"	1
"7730"	"sorprendía"	2
"7731"	"sorprendieron"	1
"7732"	"sorprendió"	1
"7733"	"sorpresa"	4
"7734"	"sorpresas"	1
"7735"	"sospechaba"	1
"7736"	"sospechan"	1
"7737"	"sospechar"	1
"7738"	"sospechas"	1
"7739"	"sospecho"	2
"7740"	"sostén"	1
"7741"	"sostener"	5
"7742"	"sostenerlo"	1
"7743"	"sostenerse"	2
"7744"	"sostenía"	2
"7745"	"sostenían"	2
"7746"	"sostenida"	1
"7747"	"sosteniendo"	1
"7748"	"sostuvimos"	1
"7749"	"sostuvo"	4
"7750"	"sotaventados"	1
"7751"	"sotavento"	5
"7752"	"sotaventó"	1
"7753"	"sovereign"	1
"7754"	"sovereign_"	4
"7755"	"soy"	8
"7756"	"sr"	10
"7757"	"_statu"	1
"7758"	"su"	446
"7759"	"suave"	1
"7760"	"suavemente"	1
"7761"	"subalternos"	1
"7762"	"sube"	3
"7763"	"súbeme"	1
"7764"	"subí"	1
"7765"	"subía"	1
"7766"	"subido"	1
"7767"	"subiendo"	1
"7768"	"subieron"	3
"7769"	"subimos"	3
"7770"	"subió"	4
"7771"	"subir"	6
"7772"	"subirme"	1
"7773"	"súbita"	1
"7774"	"súbito"	1
"7775"	"sublevasen"	1
"7776"	"sublime"	4
"7777"	"_sublimidad_"	1
"7778"	"subsidio"	1
"7779"	"subsidios"	2
"7780"	"substancia"	1
"7781"	"suceder"	1
"7782"	"sucedido"	1
"7783"	"sucedieron"	1
"7784"	"sucedió"	3
"7785"	"sucesivamente"	3
"7786"	"sucesivo"	1
"7787"	"suceso"	5
"7788"	"sucesos"	3
"7789"	"sucumbe"	1
"7790"	"sucumbir"	1
"7791"	"sudor"	1
"7792"	"suegra"	1
"7793"	"suegro"	3
"7794"	"sueldos"	1
"7795"	"suele"	2
"7796"	"suelen"	1
"7797"	"suelo"	10
"7798"	"sueltas"	1
"7799"	"suelto"	1
"7800"	"sueltos"	1
"7801"	"sueno"	1
"7802"	"sueño"	5
"7803"	"suerte"	14
"7804"	"suficiencia"	1
"7805"	"sufrido"	3
"7806"	"sufriendo"	2
"7807"	"sufriese"	1
"7808"	"sufrir"	2
"7809"	"sugerirle"	1
"7810"	"sujeta"	1
"7811"	"sujetarla"	1
"7812"	"sujeto"	2
"7813"	"sultán"	1
"7814"	"suma"	2
"7815"	"sumamente"	4
"7816"	"sumerge"	1
"7817"	"sumergía"	1
"7818"	"sumergieron"	1
"7819"	"sumergirse"	1
"7820"	"sumisión"	1
"7821"	"sumo"	1
"7822"	"supe"	15
"7823"	"superchería"	2
"7824"	"superficie"	4
"7825"	"superior"	4
"7826"	"superiores"	4
"7827"	"superioridad"	5
"7828"	"supiera"	2
"7829"	"supieron"	1
"7830"	"supimos"	1
"7831"	"supina"	1
"7832"	"suplicando"	1
"7833"	"suplicante"	2
"7834"	"suplicarme"	1
"7835"	"suplicaron"	1
"7836"	"suplir"	1
"7837"	"supo"	3
"7838"	"supone"	1
"7839"	"suponer"	3
"7840"	"supongamos"	1
"7841"	"suponía"	1
"7842"	"suponiendo"	1
"7843"	"suponiéndolas"	1
"7844"	"supremo"	3
"7845"	"supuesta"	1
"7846"	"supuesto"	1
"7847"	"sur"	4
"7848"	"surco"	1
"7849"	"surcó"	1
"7850"	"sure"	1
"7851"	"_sursillos_"	1
"7852"	"sus"	161
"7853"	"suspender"	1
"7854"	"suspendidos"	1
"7855"	"suspendió"	2
"7856"	"suspicacia"	1
"7857"	"suspiro"	3
"7858"	"sustentaban"	1
"7859"	"sustituir"	1
"7860"	"susto"	1
"7861"	"sutil"	1
"7862"	"_sutil_"	1
"7863"	"sutilezas"	1
"7864"	"sutilmente"	1
"7865"	"suya"	4
"7866"	"suyas"	1
"7867"	"suyo"	2
"7868"	"suyos"	2
"7869"	"swift"	1
"7870"	"t"	2
"7871"	"taberna"	2
"7872"	"tabernas"	1
"7873"	"tablas"	3
"7874"	"tablones"	1
"7875"	"taché"	1
"7876"	"tal"	43
"7877"	"talento"	1
"7878"	"tales"	11
"7879"	"talladas"	1
"7880"	"talle"	1
"7881"	"taller"	1
"7882"	"tamaño"	1
"7883"	"también"	93
"7884"	"tampoco"	5
"7885"	"tan"	153
"7886"	"tanta"	12
"7887"	"tantas"	5
"7888"	"tanto"	44
"7889"	"tantos"	8
"7890"	"tapaba"	1
"7891"	"tapados"	1
"7892"	"tapar"	1
"7893"	"tapones"	1
"7894"	"tardaba"	1
"7895"	"tardábamos"	1
"7896"	"tardaban"	1
"7897"	"tardamos"	2
"7898"	"tardar"	1
"7899"	"tardaron"	1
"7900"	"tarde"	15
"7901"	"tardé"	2
"7902"	"tardes"	2
"7903"	"tardó"	3
"7904"	"tarea"	2
"7905"	"te"	31
"7906"	"tela"	1
"7907"	"tema"	5
"7908"	"temblaba"	1
"7909"	"temblando"	1
"7910"	"teme"	2
"7911"	"temer"	1
"7912"	"_temerary_"	3
"7913"	"temeridad"	1
"7914"	"temerosa"	1
"7915"	"temeroso"	1
"7916"	"temían"	2
"7917"	"temiendo"	1
"7918"	"temiera"	1
"7919"	"temo"	1
"7920"	"temor"	5
"7921"	"temores"	1
"7922"	"temperamento"	3
"7923"	"tempestad"	6
"7924"	"tempestades"	1
"7925"	"tempestuoso"	1
"7926"	"templaba"	1
"7927"	"temple"	1
"7928"	"templo"	2
"7929"	"templos"	1
"7930"	"temporal"	7
"7931"	"temprano"	2
"7932"	"tenacillas"	1
"7933"	"tenazas"	1
"7934"	"tendido"	2
"7935"	"tendrá"	1
"7936"	"tendrán"	2
"7937"	"tendré"	1
"7938"	"tendrían"	1
"7939"	"tendrías"	1
"7940"	"tenemos"	5
"7941"	"tener"	10
"7942"	"tenerla"	1
"7943"	"tenerme"	1
"7944"	"tenerse"	1
"7945"	"tenga"	2
"7946"	"tengo"	14
"7947"	"tenía"	65
"7948"	"teñía"	1
"7949"	"teníamos"	3
"7950"	"tenían"	9
"7951"	"tenido"	11
"7952"	"teniendo"	1
"7953"	"teniéndoles"	1
"7954"	"teniente"	6
"7955"	"tenientes"	1
"7956"	"tentación"	1
"7957"	"tentaciones"	1
"7958"	"tentar"	2
"7959"	"tenuemente"	1
"7960"	"teología"	1
"7961"	"teólogo"	1
"7962"	"tercera"	3
"7963"	"tercero"	1
"7964"	"terminaban"	2
"7965"	"terminachos"	1
"7966"	"terminar"	1
"7967"	"término"	3
"7968"	"terminó"	5
"7969"	"términos"	4
"7970"	"ternezas"	1
"7971"	"terreno"	1
"7972"	"terrestres"	1
"7973"	"terrible"	30
"7974"	"terribles"	13
"7975"	"terror"	9
"7976"	"tesoro"	1
"7977"	"tesoros"	1
"7978"	"testigo"	4
"7979"	"testigos"	1
"7980"	"tez"	1
"7981"	"_themis_"	3
"7982"	"_thunderer_"	1
"7983"	"ti"	7
"7984"	"tía"	2
"7985"	"tibio"	2
"7986"	"tiempo"	62
"7987"	"tiempos"	3
"7988"	"tiene"	17
"7989"	"tienen"	10
"7990"	"tienes"	9
"7991"	"tiernísima"	1
"7992"	"tiernos"	1
"7993"	"tierra"	38
"7994"	"tierras"	1
"7995"	"tiesos"	1
"7996"	"timbre"	1
"7997"	"tímidamente"	1
"7998"	"timidez"	2
"7999"	"timón"	6
"8000"	"tiñéndole"	1
"8001"	"tintas"	1
"8002"	"tinte"	2
"8003"	"tío"	8
"8004"	"_tío"	2
"8005"	"tipo"	1
"8006"	"tiraba"	1
"8007"	"tirana"	1
"8008"	"tirar"	1
"8009"	"tiraría"	1
"8010"	"tiro"	6
"8011"	"tiró"	1
"8012"	"tiros"	3
"8013"	"tirotearse"	1
"8014"	"título"	2
"8015"	"tobillo"	1
"8016"	"toca"	1
"8017"	"tocaba"	1
"8018"	"tocaban"	2
"8019"	"tocado"	1
"8020"	"tocador"	1
"8021"	"tocando"	3
"8022"	"tocar"	2
"8023"	"tocarse"	1
"8024"	"tocasen"	1
"8025"	"tocó"	3
"8026"	"toda"	47
"8027"	"todas"	38
"8028"	"todavía"	11
"8029"	"todo"	105
"8030"	"todos"	129
"8031"	"toldilla"	2
"8032"	"tolerante"	1
"8033"	"tolón"	4
"8034"	"toma"	2
"8035"	"tomaban"	2
"8036"	"tomado"	4
"8037"	"toman"	1
"8038"	"tomándome"	1
"8039"	"tomar"	11
"8040"	"tomaran"	1
"8041"	"tomaron"	1
"8042"	"tomase"	1
"8043"	"tomé"	3
"8044"	"tomó"	3
"8045"	"toneladas"	2
"8046"	"tonina"	1
"8047"	"tono"	7
"8048"	"tonta"	1
"8049"	"tonto"	1
"8050"	"tontos"	1
"8051"	"torbellino"	1
"8052"	"tormento"	2
"8053"	"torno"	2
"8054"	"toro"	1
"8055"	"toro_"	1
"8056"	"torpe"	2
"8057"	"torpemente"	1
"8058"	"torpezas"	1
"8059"	"torregorda"	1
"8060"	"tos"	1
"8061"	"trababa"	1
"8062"	"trabajaban"	1
"8063"	"trabajamos"	1
"8064"	"trabajar"	1
"8065"	"trabajo"	11
"8066"	"trabajosa"	1
"8067"	"trabajosamente"	2
"8068"	"trabar"	1
"8069"	"trabaron"	1
"8070"	"trabazón"	1
"8071"	"trabó"	1
"8072"	"trabuco"	1
"8073"	"traducción"	1
"8074"	"traducidos"	1
"8075"	"trae"	2
"8076"	"tráeme"	1
"8077"	"traen"	1
"8078"	"traer"	4
"8079"	"traerá"	1
"8080"	"traerla"	1
"8081"	"traerme"	1
"8082"	"trafalgar"	8
"8083"	"trafalgar_"	2
"8084"	"tragado"	1
"8085"	"tragedia"	2
"8086"	"tragos"	1
"8087"	"traía"	4
"8088"	"traíamos"	2
"8089"	"traían"	3
"8090"	"traición"	3
"8091"	"traicionero"	1
"8092"	"traído"	4
"8093"	"traídos"	2
"8094"	"traiga"	1
"8095"	"traigo"	2
"8096"	"traje"	6
"8097"	"trajes"	1
"8098"	"trajiste"	2
"8099"	"tramo"	1
"8100"	"trance"	1
"8101"	"trances"	1
"8102"	"tranquilidad"	1
"8103"	"tranquilizadores"	1
"8104"	"tranquilizarme"	1
"8105"	"tranquilo"	6
"8106"	"tranquilos"	4
"8107"	"transacción"	1
"8108"	"transbordarse"	1
"8109"	"transcurrido"	1
"8110"	"transcurridos"	1
"8111"	"transcurso"	1
"8112"	"transfiguración"	1
"8113"	"transforma"	1
"8114"	"transformación"	3
"8115"	"transido"	1
"8116"	"transmitidos"	1
"8117"	"transmitirlo"	1
"8118"	"transparentar"	1
"8119"	"transportado"	5
"8120"	"transportar"	1
"8121"	"transportaron"	2
"8122"	"trapearon"	1
"8123"	"trapeo"	1
"8124"	"trapisonda"	2
"8125"	"trapo"	3
"8126"	"trapos"	1
"8127"	"tras"	10
"8128"	"trasbordábamos"	1
"8129"	"trasbordados"	1
"8130"	"trasbordamos"	1
"8131"	"trasbordar"	2
"8132"	"trasbordo"	5
"8133"	"trasegando"	1
"8134"	"traslación"	1
"8135"	"trasladaban"	1
"8136"	"trasladado"	1
"8137"	"trasladar"	1
"8138"	"trasladarle"	1
"8139"	"trasladarme"	1
"8140"	"trasladarse"	2
"8141"	"trasladé"	2
"8142"	"traslado"	1
"8143"	"trasladó"	1
"8144"	"trasplantadas"	1
"8145"	"trasto"	1
"8146"	"trastorna"	1
"8147"	"trastornada"	1
"8148"	"trastornándome"	1
"8149"	"trastorno"	1
"8150"	"trataba"	8
"8151"	"trataban"	4
"8152"	"tratado"	6
"8153"	"tratados"	1
"8154"	"tratamiento"	1
"8155"	"tratamos"	2
"8156"	"tratando"	2
"8157"	"tratándose"	1
"8158"	"tratar"	1
"8159"	"tratarán"	1
"8160"	"trate"	1
"8161"	"traté"	3
"8162"	"trato"	1
"8163"	"trató"	4
"8164"	"tratos"	1
"8165"	"travesía"	5
"8166"	"travesura"	2
"8167"	"travesuras"	1
"8168"	"traviesa"	1
"8169"	"travieso"	1
"8170"	"trayendo"	1
"8171"	"trazados"	1
"8172"	"trechos"	1
"8173"	"tregua"	1
"8174"	"treinta"	7
"8175"	"tremenda"	1
"8176"	"tremendas"	1
"8177"	"tremendo"	1
"8178"	"trémula"	1
"8179"	"trémulo"	1
"8180"	"trenzados"	1
"8181"	"trenzas"	1
"8182"	"trepidaba"	1
"8183"	"tres"	29
"8184"	"trescientos"	1
"8185"	"trinidad"	1
"8186"	"_trinidad_"	26
"8187"	"trinidad_"	11
"8188"	"trinquete"	4
"8189"	"tripas"	1
"8190"	"triples"	1
"8191"	"tripulación"	25
"8192"	"tripulaciones"	1
"8193"	"tripulados"	1
"8194"	"tripulantes"	4
"8195"	"triste"	18
"8196"	"tristemente"	1
"8197"	"tristes"	3
"8198"	"tristeza"	16
"8199"	"tristezas"	1
"8200"	"tristísima"	2
"8201"	"triunfaba"	1
"8202"	"triunfantes"	1
"8203"	"triunfo"	2
"8204"	"triunfos"	4
"8205"	"trizas"	1
"8206"	"trocaban"	1
"8207"	"trocado"	2
"8208"	"trocó"	2
"8209"	"trofeo"	1
"8210"	"tronchado"	1
"8211"	"tronco"	1
"8212"	"troneras"	2
"8213"	"trono"	3
"8214"	"tropa"	4
"8215"	"tropas"	2
"8216"	"tropicales"	1
"8217"	"trouin_"	1
"8218"	"trozos"	5
"8219"	"trueca"	1
"8220"	"tu"	5
"8221"	"tú"	36
"8222"	"tuerto"	1
"8223"	"tumbo"	1
"8224"	"tumbos"	1
"8225"	"tunantes"	1
"8226"	"turbación"	3
"8227"	"turbada"	1
"8228"	"turbado"	2
"8229"	"turbaré"	1
"8230"	"turbiamente"	1
"8231"	"turbulenta"	1
"8232"	"tus"	1
"8233"	"tutelar"	1
"8234"	"tutelares"	1
"8235"	"tuve"	10
"8236"	"tuviera"	2
"8237"	"tuvieran"	1
"8238"	"tuvieras"	1
"8239"	"tuvieron"	5
"8240"	"tuvimos"	4
"8241"	"tuvo"	16
"8242"	"u"	4
"8243"	"ulm"	1
"8244"	"última"	6
"8245"	"últimas"	3
"8246"	"último"	26
"8247"	"últimos"	5
"8248"	"un"	452
"8249"	"una"	251
"8250"	"unánime"	2
"8251"	"unas"	19
"8252"	"uñas"	1
"8253"	"ungüentos"	1
"8254"	"única"	4
"8255"	"únicas"	1
"8256"	"único"	4
"8257"	"únicos"	1
"8258"	"unida"	2
"8259"	"unidad"	1
"8260"	"unido"	3
"8261"	"unidos"	3
"8262"	"unieron"	2
"8263"	"uniforme"	5
"8264"	"uniformes"	1
"8265"	"unión"	4
"8266"	"uno"	41
"8267"	"unos"	31
"8268"	"urbanidad"	1
"8269"	"urge"	1
"8270"	"uriarte"	4
"8271"	"urías"	1
"8272"	"usa"	1
"8273"	"usaba"	3
"8274"	"usaban"	2
"8275"	"usadas"	1
"8276"	"usía"	2
"8277"	"usó"	1
"8278"	"usted"	64
"8279"	"ustedes"	33
"8280"	"usuales"	1
"8281"	"útil"	2
"8282"	"útiles"	1
"8283"	"utilidad"	1
"8284"	"utopía"	1
"8285"	"v"	3
"8286"	"va"	19
"8287"	"vacantes"	1
"8288"	"vaciaban"	1
"8289"	"vacías"	1
"8290"	"vacilante"	2
"8291"	"vaciló"	1
"8292"	"vacíos"	1
"8293"	"vagancia"	1
"8294"	"vagar"	1
"8295"	"vago"	1
"8296"	"vagos"	2
"8297"	"vaivén"	1
"8298"	"vaivenes"	2
"8299"	"valdés"	3
"8300"	"vale"	3
"8301"	"valentía"	1
"8302"	"valerosa"	1
"8303"	"valeroso"	1
"8304"	"válgame"	1
"8305"	"valía"	2
"8306"	"valido"	2
"8307"	"validos"	1
"8308"	"valiente"	9
"8309"	"valientes"	4
"8310"	"valor"	18
"8311"	"vámonos"	1
"8312"	"vamos"	6
"8313"	"van"	4
"8314"	"vanguardia"	7
"8315"	"vanidad"	1
"8316"	"vanidoso"	1
"8317"	"vano"	4
"8318"	"vanos"	1
"8319"	"vapor"	5
"8320"	"vapores"	1
"8321"	"vapuleándome"	1
"8322"	"varas"	7
"8323"	"vargas"	1
"8324"	"variado"	1
"8325"	"variados"	1
"8326"	"variar"	1
"8327"	"varias"	6
"8328"	"variedad"	1
"8329"	"varios"	2
"8330"	"varón"	1
"8331"	"varones"	1
"8332"	"varonil"	1
"8333"	"vas"	4
"8334"	"vasallos"	1
"8335"	"vaso"	1
"8336"	"vasta"	1
"8337"	"vasto"	2
"8338"	"vaya"	4
"8339"	"vayan"	2
"8340"	"ve"	5
"8341"	"vea"	2
"8342"	"veces"	31
"8343"	"vecindario"	2
"8344"	"vecinos"	1
"8345"	"vehemente"	1
"8346"	"vehículos"	1
"8347"	"veía"	9
"8348"	"veíamos"	1
"8349"	"veían"	2
"8350"	"veinte"	2
"8351"	"veinticinco"	1
"8352"	"veinticuatro"	1
"8353"	"veintidós"	1
"8354"	"veintinueve"	1
"8355"	"veintisiete"	1
"8356"	"vejer"	10
"8357"	"vejez"	1
"8358"	"vela"	5
"8359"	"velaba"	1
"8360"	"velamen"	5
"8361"	"velámenes"	1
"8362"	"velas"	10
"8363"	"velera"	1
"8364"	"velo"	1
"8365"	"veloz"	1
"8366"	"velozmente"	1
"8367"	"vemos"	1
"8368"	"vemos_"	1
"8369"	"ven"	4
"8370"	"vena"	2
"8371"	"venas"	3
"8372"	"vencedor"	1
"8373"	"vencer"	3
"8374"	"vencerle"	1
"8375"	"vencerlo"	1
