"avellaneda_sab_cuba" "bazan_various_spain" "carrasquilla_frutosDeMiTierra_colombia" "diaz_manuela_colombia" "galdos_trafalgar_spain" "hernandez_martinFierro_argentina" "isaacs_maria_colombia" "lizardi_periquilloFull_mexico" "marmol_amalia_argentina" "mitre_soledad_bolivia" "palacios_elAlferezReal_colombia" "samper_dolores_colombia"
"caído" 0.0151687523701176 0.00948856627763545 0.00143036960750658 0.00948890391298675 0.0195198126097989 0 0.00557351465834355 0.00594954783436459 0.00649024732169127 0.00949261948834781 0.0144600961596395 0.0051403310373188
"camisa" 0.00379218809252939 0.00316285542587848 0.0114429568600526 0.0225361467933435 0 0.00831577780241712 0.0111470293166871 0.0118990956687292 0.00302878208345593 0 0.016870112186246 0.0051403310373188
"cruz" 0.00758437618505878 0 0.00572147843002632 0.0106750169021101 0.00195198126097989 0.0803858520900322 0.0167205439750307 0.00446216087577344 0.00346146523823535 0 0.00482003205321315 0
"cuchillo" 0 0.00316285542587848 0 0.0154194688586035 0 0.0388069630779466 0.00557351465834355 0.00297477391718229 0.0142785441077208 0 0.00120500801330329 0
"daban" 0.00568828213879408 0.00632571085175697 0.00286073921501316 0.00711667793474006 0.00780792504391958 0.0110877037365562 0 0.00743693479295574 0.0095190294051472 0.0142389292325217 0.0156651041729427 0.0051403310373188
"dicha" 0.0208570345089116 0.00948856627763545 0.00572147843002632 0.00948890391298675 0.00195198126097989 0.00554385186827808 0.0111470293166871 0.00446216087577344 0.00692293047647069 0 0.0120500801330329 0.025701655186594
"dupasquier" 0 0 0 0 0 0 0 0 0.0281244050606622 0 0 0
"extremo" 0 0.00948856627763545 0.00429110882251974 0.00474445195649338 0.0136638688268593 0 0.0111470293166871 0.0148738695859115 0.00432683154779418 0.0142389292325217 0.0253051682793691 0.0102806620746376
"lleva" 0 0.0189771325552709 0.0200251745050921 0.00830279092386341 0.00195198126097989 0.0221754074731123 0 0.00297477391718229 0.00735561363125011 0.00949261948834781 0.00843505609312302 0.0051403310373188
"perros" 0.00379218809252939 0.0158142771293924 0.0100125872525461 0.0166055818477268 0.00585594378293968 0.0332631112096685 0.0111470293166871 0.00594954783436459 0.00389414839301476 0 0.00723004807981973 0.0051403310373188
"quieren" 0 0.00632571085175697 0.00858221764503948 0.0130472428803568 0.00975990630489947 0.0277192593413904 0 0.00892432175154688 0.00865366309558836 0 0.00482003205321315 0.0051403310373188
"resolución" 0.0208570345089116 0.0189771325552709 0.00143036960750658 0.00237222597824669 0.0136638688268593 0.00277192593413904 0.0222940586333742 0.010411708710138 0.00432683154779418 0.0142389292325217 0.0120500801330329 0.0154209931119564
"saben" 0.00948047023132347 0.0158142771293924 0.00429110882251974 0.00474445195649338 0.0117118875658794 0.0166315556048342 0.00557351465834355 0.0193360304616849 0.00822097994080894 0 0.00120500801330329 0.0102806620746376
"salomón" 0 0 0 0 0 0 0.0780292052168097 0 0.0220668408937503 0 0 0
"satisfacción" 0.00568828213879408 0.00316285542587848 0.00143036960750658 0.00237222597824669 0.0117118875658794 0 0.00557351465834355 0.0312351261304141 0.00908634625036778 0.0142389292325217 0.00723004807981973 0
"verá" 0.00568828213879408 0.00316285542587848 0.00858221764503948 0.0403278416301937 0.00780792504391958 0 0.00557351465834355 0.00297477391718229 0.00389414839301476 0 0.00602504006651644 0
"vuelve" 0.0113765642775882 0 0.0185948048975855 0.0118611298912334 0.00780792504391958 0.0249473334072514 0.00557351465834355 0.00297477391718229 0.00605756416691185 0.0047463097441739 0.00482003205321315 0.0051403310373188
"agustina" 0 0 0 0 0 0 0 0 0.0276917219058828 0 0 0
"amante" 0.0606750094804702 0.00316285542587848 0.00286073921501316 0.00355833896737003 0 0.00277192593413904 0.00557351465834355 0.00148738695859115 0.00692293047647069 0.00949261948834781 0.00482003205321315 0.0051403310373188
"américa" 0.00758437618505878 0.00316285542587848 0.00429110882251974 0.00355833896737003 0.00975990630489947 0 0.00557351465834355 0.00446216087577344 0.0173073261911767 0.00949261948834781 0.00120500801330329 0.0051403310373188
"animal" 0.0170648464163823 0.00316285542587848 0.017164435290079 0.00948890391298675 0.00390396252195979 0.0415788890120856 0.0167205439750307 0.00297477391718229 0.00346146523823535 0 0.00482003205321315 0
"calor" 0.024649222601441 0.0189771325552709 0.00429110882251974 0.00948890391298675 0.00585594378293968 0.00831577780241712 0.00557351465834355 0.00148738695859115 0.00735561363125011 0.00949261948834781 0.00482003205321315 0.0154209931119564
"claro" 0.00379218809252939 0.0126514217035139 0.0243162833276119 0.00118611298912334 0.0117118875658794 0.0110877037365562 0.00557351465834355 0.00594954783436459 0.00692293047647069 0 0.00723004807981973 0.0154209931119564
"cuándo" 0.00189609404626469 0.00632571085175697 0.0200251745050921 0.0118611298912334 0.00390396252195979 0.00277192593413904 0 0.00594954783436459 0.00865366309558836 0.0142389292325217 0.00843505609312302 0
"dejando" 0.00758437618505878 0.0158142771293924 0.0071518480375329 0.00711667793474006 0.0136638688268593 0.00831577780241712 0.0111470293166871 0.00446216087577344 0.00605756416691185 0.0142389292325217 0.0120500801330329 0.0102806620746376
"flor" 0.00568828213879408 0.00632571085175697 0.00858221764503948 0.00474445195649338 0.00585594378293968 0.0110877037365562 0.0111470293166871 0 0.0112497620242649 0.00949261948834781 0.0108450721197296 0.0154209931119564
"habla" 0.00379218809252939 0 0.00858221764503948 0.0118611298912334 0.00585594378293968 0.0138596296706952 0 0.00297477391718229 0.0108170788694855 0.0142389292325217 0.00843505609312302 0.0051403310373188
"martigny" 0 0 0 0 0 0 0 0 0.0276917219058828 0 0 0
"oficiales" 0 0 0.00143036960750658 0 0.0566074565684169 0.00277192593413904 0 0.010411708710138 0.0108170788694855 0 0.00120500801330329 0
"oye" 0.00758437618505878 0.0158142771293924 0.0143036960750658 0.00711667793474006 0.00195198126097989 0.00831577780241712 0.00557351465834355 0.00148738695859115 0.0129804946433825 0 0.00241001602660658 0.0051403310373188
"retiró" 0.00189609404626469 0.00316285542587848 0.0071518480375329 0.0106750169021101 0.00975990630489947 0 0.0167205439750307 0.00148738695859115 0.00302878208345593 0.0474630974417391 0.0253051682793691 0.0051403310373188
"treinta" 0.00189609404626469 0.00632571085175697 0.0071518480375329 0.00474445195649338 0.0136638688268593 0.0110877037365562 0 0.00892432175154688 0.0116824451790443 0.0047463097441739 0.00843505609312302 0
"vano" 0.0474023511566174 0.00948856627763545 0 0.00237222597824669 0.00780792504391958 0.00554385186827808 0.0445881172667484 0.00743693479295574 0.00519219785735302 0.0142389292325217 0 0
"varias" 0.00758437618505878 0.00632571085175697 0.0128733264675592 0.0130472428803568 0.0117118875658794 0.00277192593413904 0 0.00297477391718229 0.00432683154779418 0.0047463097441739 0.0144600961596395 0.0308419862239128
"verde" 0.0132726583238529 0.0126514217035139 0.017164435290079 0.00355833896737003 0.00390396252195979 0.00277192593413904 0.00557351465834355 0.0148738695859115 0.00346146523823535 0.0189852389766956 0.0120500801330329 0.0102806620746376
"zaguán" 0 0 0.0143036960750658 0.00118611298912334 0 0 0.00557351465834355 0.00892432175154688 0.0190380588102944 0 0.00241001602660658 0
"alcalde" 0 0 0.0128733264675592 0.0284667117389603 0 0.0194034815389733 0 0.00148738695859115 0.00259609892867651 0 0.0192801282128526 0
"clotilde" 0 0 0 0.0747251183147707 0 0 0 0 0 0 0 0
"cuestión" 0 0 0.0071518480375329 0.00711667793474006 0.00585594378293968 0 0 0 0.018605375655515 0.0047463097441739 0.00602504006651644 0
"dámaso" 0 0 0 0.0735390053256473 0 0 0 0 0.000432683154779418 0 0 0
"opinión" 0.00568828213879408 0 0.00572147843002632 0.00118611298912334 0.0117118875658794 0 0.0222940586333742 0.00148738695859115 0.0177400093459561 0.0047463097441739 0.00120500801330329 0.0051403310373188
"paseo" 0.0151687523701176 0.0126514217035139 0.0100125872525461 0.00593056494561672 0.0156158500878392 0 0 0.00446216087577344 0.00519219785735302 0 0.016870112186246 0.0102806620746376
"pluma" 0.00568828213879408 0.00316285542587848 0.00572147843002632 0.00355833896737003 0.00195198126097989 0.0194034815389733 0 0.0133864826273203 0.0129804946433825 0 0.00241001602660658 0.0154209931119564
"puñal" 0 0 0 0.00593056494561672 0 0 0.00557351465834355 0.00446216087577344 0.0233648903580886 0 0 0
"repitió" 0.0398179749715586 0.00948856627763545 0 0.00593056494561672 0.00195198126097989 0.00277192593413904 0 0 0.00865366309558836 0.0047463097441739 0.0132550881463362 0
"soldados" 0 0.00632571085175697 0 0 0.0117118875658794 0 0 0.0252855782960495 0.0142785441077208 0 0.00602504006651644 0
"ala" 0 0 0.0157340656825724 0.00355833896737003 0.00195198126097989 0 0.0111470293166871 0 0.00259609892867651 0 0.0469953125188282 0
"amada" 0.0227531285551763 0 0.00143036960750658 0.00948890391298675 0.00195198126097989 0 0.0167205439750307 0 0.0121151283338237 0.0189852389766956 0.00482003205321315 0.0051403310373188
"baja" 0.024649222601441 0.00316285542587848 0.00429110882251974 0.00355833896737003 0.00585594378293968 0.00277192593413904 0.0222940586333742 0.00297477391718229 0.00389414839301476 0.0142389292325217 0.0241001602660658 0
"caña" 0.00758437618505878 0.00632571085175697 0.00858221764503948 0.0166055818477268 0.00585594378293968 0.00554385186827808 0.0167205439750307 0 0.00692293047647069 0 0.0144600961596395 0
"compañeros" 0.00379218809252939 0 0.0100125872525461 0.00711667793474006 0.0175678313488191 0.00277192593413904 0.00557351465834355 0.0237981913374584 0.00649024732169127 0.0047463097441739 0.00361502403990987 0.0051403310373188
"compañía" 0.0132726583238529 0.00632571085175697 0.00286073921501316 0.00474445195649338 0.00975990630489947 0 0 0.0327225130890052 0.00562488101213244 0.0047463097441739 0.00723004807981973 0
"correr" 0.00758437618505878 0.00948856627763545 0.0071518480375329 0.0118611298912334 0.00975990630489947 0.0221754074731123 0 0.00446216087577344 0.00865366309558836 0 0.00482003205321315 0
"esperanzas" 0.0170648464163823 0.00948856627763545 0.00286073921501316 0.00830279092386341 0.00585594378293968 0 0.0167205439750307 0.00594954783436459 0.00778829678602953 0 0.00361502403990987 0.051403310373188
"genio" 0.00568828213879408 0.00316285542587848 0.0100125872525461 0.00474445195649338 0.0195198126097989 0 0.00557351465834355 0.0163612565445026 0.0095190294051472 0.0047463097441739 0 0.0102806620746376
"mire" 0 0.00948856627763545 0.00429110882251974 0.0201639208150968 0.00195198126097989 0.00277192593413904 0 0.00743693479295574 0.0112497620242649 0 0.00723004807981973 0
"principal" 0.00948047023132347 0 0.00572147843002632 0.00593056494561672 0.00975990630489947 0.0110877037365562 0 0.010411708710138 0.00216341577389709 0.0047463097441739 0.0301252003325822 0.0051403310373188
"pudiera" 0.0132726583238529 0 0.0143036960750658 0.0142333558694801 0.00195198126097989 0.00554385186827808 0.0111470293166871 0.00892432175154688 0.00519219785735302 0 0.00964006410642631 0.0102806620746376
"sentir" 0.00948047023132347 0.00632571085175697 0.00286073921501316 0.00474445195649338 0.00390396252195979 0.0194034815389733 0.00557351465834355 0.00594954783436459 0.00822097994080894 0.0284778584650434 0.00241001602660658 0.0411226482985504
"sentó" 0 0 0.00858221764503948 0.00948890391298675 0.00195198126097989 0.00554385186827808 0.0167205439750307 0.00148738695859115 0.00735561363125011 0.0189852389766956 0.0228951522527625 0.0051403310373188
"zamora" 0 0 0 0 0 0 0 0 0 0 0.0747104968248039 0
"abrir" 0.00948047023132347 0.00948856627763545 0.0100125872525461 0.00474445195649338 0.00390396252195979 0.00277192593413904 0.00557351465834355 0.010411708710138 0.0108170788694855 0.0047463097441739 0.00361502403990987 0.0102806620746376
"acabó" 0.00379218809252939 0.00316285542587848 0.0114429568600526 0.00355833896737003 0.00975990630489947 0.0138596296706952 0 0.00892432175154688 0.00865366309558836 0.0142389292325217 0.00482003205321315 0.0205613241492752
"amaba" 0.0322335987864998 0.00316285542587848 0 0.00118611298912334 0.00195198126097989 0 0.0222940586333742 0.0118990956687292 0.00216341577389709 0.0332241682092173 0.0144600961596395 0.025701655186594
"ayer" 0.00189609404626469 0.00948856627763545 0.00429110882251974 0.00474445195649338 0 0 0.0111470293166871 0.00594954783436459 0.0151439104172796 0.00949261948834781 0.00723004807981973 0.0051403310373188
"basta" 0.00568828213879408 0 0 0.00118611298912334 0.00390396252195979 0.00554385186827808 0 0.0118990956687292 0.0121151283338237 0.00949261948834781 0.016870112186246 0.0051403310373188
"buque" 0.00568828213879408 0 0.00143036960750658 0 0.0839351942221355 0 0 0.00446216087577344 0.0047595147025736 0 0 0
"cien" 0.00568828213879408 0.0189771325552709 0.00429110882251974 0.00711667793474006 0.0117118875658794 0 0 0.00892432175154688 0.0108170788694855 0.0047463097441739 0.00482003205321315 0.0051403310373188
"contento" 0.00568828213879408 0.00316285542587848 0.00572147843002632 0.00593056494561672 0.00585594378293968 0.00554385186827808 0 0.0178486435030938 0.00822097994080894 0.00949261948834781 0.0120500801330329 0
"dientes" 0.0151687523701176 0.0569313976658127 0.0114429568600526 0.00474445195649338 0.00195198126097989 0.0138596296706952 0.00557351465834355 0.00446216087577344 0.00432683154779418 0 0.00361502403990987 0
"doy" 0.00568828213879408 0.00316285542587848 0.00429110882251974 0.0118611298912334 0.00390396252195979 0.0249473334072514 0 0.00297477391718229 0.00865366309558836 0.0047463097441739 0.0108450721197296 0.0051403310373188
"encontraba" 0.0151687523701176 0.0189771325552709 0.0071518480375329 0 0.0195198126097989 0.0138596296706952 0.00557351465834355 0.00297477391718229 0.00649024732169127 0.0189852389766956 0.00361502403990987 0.0102806620746376
"gloria" 0.0170648464163823 0.00316285542587848 0.00858221764503948 0.00593056494561672 0.0175678313488191 0.00831577780241712 0 0.00148738695859115 0.0095190294051472 0.00949261948834781 0.00241001602660658 0.0051403310373188
"horrible" 0.0189609404626469 0.0221399879811494 0.00572147843002632 0 0.00585594378293968 0 0 0 0.0108170788694855 0 0 0.0616839724478256
"j" 0 0 0.0786703284128619 0 0 0 0 0 0.00216341577389709 0 0 0.0051403310373188
"lector" 0.00948047023132347 0.00316285542587848 0.00286073921501316 0.00711667793474006 0.0175678313488191 0 0 0.00297477391718229 0.0125478114886031 0.0047463097441739 0.00723004807981973 0
"llevando" 0.0113765642775882 0.0126514217035139 0.0100125872525461 0.0166055818477268 0.00390396252195979 0 0.00557351465834355 0.00594954783436459 0.00519219785735302 0 0.0108450721197296 0.0102806620746376
"pasiones" 0.024649222601441 0.00632571085175697 0 0.00237222597824669 0 0.00277192593413904 0 0.0163612565445026 0.0116824451790443 0.0189852389766956 0.00120500801330329 0
"presidente" 0 0 0 0.0118611298912334 0 0 0 0.00297477391718229 0.0199034251198532 0 0.00361502403990987 0
"sacar" 0.00379218809252939 0.00948856627763545 0.0071518480375329 0.0189778078259735 0 0.0110877037365562 0 0.0133864826273203 0.00649024732169127 0 0.00602504006651644 0.0102806620746376
"seno" 0.0208570345089116 0.0189771325552709 0.00143036960750658 0.00237222597824669 0.00390396252195979 0 0.0222940586333742 0 0.0112497620242649 0.0237315487208695 0.00361502403990987 0.0051403310373188
"terror" 0.00568828213879408 0.0189771325552709 0 0.00355833896737003 0.0175678313488191 0.00277192593413904 0.0111470293166871 0.00148738695859115 0.0116824451790443 0 0.00723004807981973 0.0154209931119564
"andaba" 0.00189609404626469 0.0126514217035139 0.0128733264675592 0.00474445195649338 0.00780792504391958 0.0609823705510589 0 0.010411708710138 0.00129804946433825 0.0047463097441739 0.00482003205321315 0.0051403310373188
"centro" 0 0.00632571085175697 0.0128733264675592 0.00474445195649338 0.0156158500878392 0.0110877037365562 0 0.00148738695859115 0.00778829678602953 0.0237315487208695 0.00843505609312302 0.0102806620746376
"cocina" 0 0.00316285542587848 0.017164435290079 0.0201639208150968 0.00585594378293968 0.00831577780241712 0.00557351465834355 0.00297477391718229 0.00173073261911767 0 0.0192801282128526 0.0051403310373188
"domingo" 0 0.00632571085175697 0.00858221764503948 0.00830279092386341 0.00195198126097989 0.00277192593413904 0.00557351465834355 0.0237981913374584 0.0047595147025736 0 0.016870112186246 0.0051403310373188
"enferma" 0.00189609404626469 0.00316285542587848 0.0128733264675592 0.00237222597824669 0 0 0.0111470293166871 0.0118990956687292 0.00389414839301476 0.00949261948834781 0.0277151843059756 0.0154209931119564
"gracia" 0.00379218809252939 0.0158142771293924 0.017164435290079 0.0177916948368502 0.00585594378293968 0 0.00557351465834355 0.010411708710138 0.00346146523823535 0.0047463097441739 0.00602504006651644 0.0051403310373188
"haré" 0.00568828213879408 0 0.00143036960750658 0.00355833896737003 0.00585594378293968 0.00554385186827808 0 0.00892432175154688 0.00995171255992662 0.00949261948834781 0.0180751201995493 0.0102806620746376
